article_id,api,phrase,confidence,neutralisation_model,pair_id,outlet,topic,frame
art_062,Azure,lawful domicile,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,American citizen,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,legal challenges,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,class-action lawsuit,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,current term,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,second term,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,significant aspect,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,work visas,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,enormous consequences,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Abigail Jackson,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,fundamental promise,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Cecillia Wang,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,one lawsuit,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,nationwide class,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,definitive resolution,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,primary allegiance,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Such allegiance,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,law Congress,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Nationality Act,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,legal issue,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,American people,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Citizenship Clause,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,United States,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,illegal immigration,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,immigration policies,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,birth tourism,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,citizen parents,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,executive order,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,1898 case,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Dec,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Reuters,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Friday,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,legality,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,directive,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,efforts,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,interpretation,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,justices,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,children,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,policy,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,arguments,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,ruling,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,June,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,date,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,January,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,series,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,initiatives,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,presidency,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,critics,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,discrimination,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,approach,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,individuals,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,immigrants,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,country,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,students,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,security,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Americans,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,sanctity,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,behalf,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,plaintiffs,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Washington,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Arizona,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Illinois,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Oregon,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,July,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,favor,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,Concord,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,significance,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,need,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,persons,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,jurisdiction,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,slavery,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,phrase,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,intent,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,challengers,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,question,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,language,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,understanding,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,Azure,power,,gpt-4o,imm_006,Reuters,immigration,neutral
art_062,AWS,Dec 5,0.999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Reuters,0.9903,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The Supreme Court,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Friday,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the legality,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,President Donald Trump,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,directive,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birthright citizenship,0.9984,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a disputed element,0.9994,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,his immigration policy agenda,0.9994,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a step,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a 19th century constitutional provision,0.9995,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The justices,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a Justice Department appeal,0.9984,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a lower court,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,ruling,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,executive order,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,U.S. agencies,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the citizenship,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,children,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the U.S.,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,neither parent,0.9972,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,an American citizen,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,legal permanent resident,0.9595,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"a ""green card"" holder",0.9869,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The lower court,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,policy,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the U.S. Constitution,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,14th Amendment,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a federal law,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birthright citizenship rights,0.9979,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a class-action lawsuit,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,parents and children,0.9994,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,whose citizenship,0.9845,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the directive,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The justices,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,arguments,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,their current term,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a ruling,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the end,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,June,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a date,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the arguments,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The Republican president,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the order,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,his first day,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,office,0.9991,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,January 20,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,part,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a set,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,initiatives,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,his second term,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,president,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,restrictions and enforcement,0.9745,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,legal and illegal immigration,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,policies,0.9993,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,immigration,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the most debated aspects,0.9978,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,his terms,0.829,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,president,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,opponents,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,his approach,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,racial and religious discrimination,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The 14th Amendment,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9963,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,babies,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Trump administration,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the provision,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9993,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the babies,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,immigrants,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the country,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,whose presence,0.9396,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,university students,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,work visas,0.999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,This case,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,enormous consequences,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the security,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,all Americans,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the sanctity,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,American citizenship,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The Trump administration,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,its case,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the issue,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birthright citizenship,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,behalf,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the American people,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,White House spokesperson Abigail Jackson,0.9988,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,No president,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the 14th Amendment,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,fundamental promise,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Cecillia Wang,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,national legal director,0.998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the American Civil Liberties Union,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the plaintiffs,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,this issue,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Supreme Court,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,this term,0.9933,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,BIRTH TOURISM,0.9084,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"'

The administration",0.9014,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9977,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,virtually anyone,0.988,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,U.S. soil,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,incentives,0.9996,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,illegal immigration,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birth tourism,0.9539,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,foreigners,0.9885,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birth,0.9984,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9993,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,their children,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The legal challenges,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Justice Department,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,one lawsuit,0.9981,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the states,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"Washington, Arizona, Illinois and Oregon",0.9993,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,federal court,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,New Hampshire,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,plaintiffs,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,behalf,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a nationwide class,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,people,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,order,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,July,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the San Francisco-based 9th U.S. Circuit Court,0.9992,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Appeals,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the states,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,July,0.9988,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"Concord, New Hampshire-based U.S. District Judge Joseph Laplante",0.9175,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the plaintiffs,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,that case,0.9906,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a class,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,order,0.9993,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The Supreme Court,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Friday,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the class action case,0.9948,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the one,0.8352,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the states,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The Supreme Court,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the case,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a Boston-based federal appeals court,0.9991,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a chance,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the justices,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the legal issue,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a national basis,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The 14th Amendment,0.9982,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Citizenship Clause,0.9975,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"all ""persons",0.7918,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,0.9997,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the jurisdiction,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizens,0.9995,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the state,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The 14th Amendment,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,1868,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the aftermath,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Civil War,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,1861-1865,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,slavery,0.9928,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The administration,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the phrase,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the jurisdiction thereof,0.8322,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizenship,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Citizenship,0.9994,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the children,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"whose ""primary allegiance",0.8318,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the United States,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,citizens,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,permanent residents,0.9911,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Such allegiance,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,lawful domicile,0.7173,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,government attorneys,0.9952,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,"""lawful, permanent residence",0.94,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a nation,0.9995,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,intent,0.9802,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,AN 1898 PRECEDENT,0.8688,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The challengers,0.8449,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Supreme Court,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the question,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,birthright citizenship,0.9985,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,an 1898 case,0.9975,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,United States v. Wong Kim Ark,0.9954,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,children,0.9971,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the U.S.,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,non-citizen parents,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,American citizenship,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the 14th Amendment,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,The challengers,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Trump,0.9998,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,order,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,a law,0.9999,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,Congress,0.7649,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,1940,1.0,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,AWS,the Immigration,0.961,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,New Hampshire-based U.S. District Judge Joseph Laplante,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,San Francisco-based 9th U.S. Circuit Court,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,19th century constitutional provision,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,American Civil Liberties Union,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Boston-based federal appeals court,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,U.S. agencies,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,U.S. Constitution,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,U.S. soil,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,White House spokesperson,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Wong Kim Ark,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,The Supreme Court,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,"lawful, permanent residence",,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Justice Department appeal,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,legal permanent resident,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,national legal director,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,The Republican president,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,The 14th Amendment,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,immigration policy agenda,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,birthright citizenship rights,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,President Donald Trump,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,class action case,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,The Trump administration,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,federal court,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,lower court,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Civil War,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,federal law,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,permanent residents,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,national basis,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,lawful domicile,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,American citizen,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,legal challenges,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,class-action lawsuit,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,current term,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,second term,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,religious discrimination,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,university students,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,work visas,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,enormous consequences,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Abigail Jackson,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,fundamental promise,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,Cecillia Wang,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,one lawsuit,,gpt-5-5,imm_006,Reuters,immigration,neutral
art_062,Azure,nationwide class,,gpt-5-5,imm_006,Reuters,immigration,neutral
