article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,neutralisation_model
art_135,AWS,Pakistan,ORGANIZATION,0.9552,,,gpt-5-5
art_135,AWS,Wagah Border Post,ORGANIZATION,0.9939,,,gpt-5-5
art_135,AWS,Indian,OTHER,0.8845,,,gpt-5-5
art_135,AWS,"Indian Defence, Naval and Air Advisors",ORGANIZATION,0.988,,,gpt-5-5
art_135,AWS,Islamabad,LOCATION,0.9868,,,gpt-5-5
art_135,AWS,Pakistan,ORGANIZATION,0.9074,,,gpt-5-5
art_135,AWS,Indian,OTHER,0.9805,,,gpt-5-5
art_135,AWS,India,ORGANIZATION,0.9368,,,gpt-5-5
art_135,AWS,Sky News,ORGANIZATION,0.9897,,,gpt-5-5
art_135,AWS,Friday,DATE,0.9979,,,gpt-5-5
art_135,AWS,Pakistan,ORGANIZATION,0.7589,,,gpt-5-5
art_135,AWS,Defence Minister,PERSON,0.8828,,,gpt-5-5
art_135,AWS,Khawaja Asif,PERSON,0.9553,,,gpt-5-5
art_135,AWS,Kashmir,LOCATION,0.6784,,,gpt-5-5
art_135,AWS,India,ORGANIZATION,0.9715,,,gpt-5-5
art_135,AWS,Pakistan,ORGANIZATION,0.9876,,,gpt-5-5
art_135,AWS,New Delhi,LOCATION,0.9756,,,gpt-5-5
art_135,AWS,Global Times,ORGANIZATION,0.9598,,,gpt-5-5
art_135,Google,Pakistan,LOCATION,,0.0,0.163,gpt-5-5
art_135,Google,India,LOCATION,,0.0,0.1384,gpt-5-5
art_135,Google,Kashmir,LOCATION,,0.0,0.0533,gpt-5-5
art_135,Google,United Nations,ORGANIZATION,,0.0,0.0468,gpt-5-5
art_135,Google,statement,WORK_OF_ART,,0.0,0.0349,gpt-5-5
art_135,Google,tourists,PERSON,,-0.6,0.0309,gpt-5-5
art_135,Google,fire,EVENT,,0.0,0.0272,gpt-5-5
art_135,Google,citizen,PERSON,,0.0,0.0272,gpt-5-5
art_135,Google,Photo,WORK_OF_ART,,0.0,0.0272,gpt-5-5
art_135,Google,media outlets,ORGANIZATION,,0.0,0.0203,gpt-5-5
art_135,Google,VCG Troops,ORGANIZATION,,0.0,0.0161,gpt-5-5
art_135,Google,Line of Control,OTHER,,0.0,0.0161,gpt-5-5
art_135,Google,LoC,ORGANIZATION,,0.0,0.0161,gpt-5-5
art_135,Google,Nepalese,LOCATION,,0.0,0.0161,gpt-5-5
art_135,Google,nationals,PERSON,,0.0,0.0126,gpt-5-5
art_135,Google,measures,OTHER,,0.0,0.0107,gpt-5-5
art_135,Google,series,WORK_OF_ART,,0.0,0.0087,gpt-5-5
art_135,Google,Guardian,ORGANIZATION,,0.0,0.0076,gpt-5-5
art_135,Google,attack,EVENT,,-0.1,0.007,gpt-5-5
art_135,Google,Shehbaz Sharif,PERSON,,0.0,0.0068,gpt-5-5
art_135,Google,country,LOCATION,,0.0,0.0066,gpt-5-5
art_135,Google,issues,OTHER,,0.0,0.0061,gpt-5-5
art_135,Google,Khawaja Asif,PERSON,,0.0,0.0058,gpt-5-5
art_135,Google,involvement,OTHER,,0.0,0.005,gpt-5-5
art_135,Google,developments,OTHER,,0.0,0.005,gpt-5-5
art_135,Google,situation,OTHER,,0.0,0.005,gpt-5-5
art_135,Google,restraint,OTHER,,0.0,0.005,gpt-5-5
art_135,Google,engagement,OTHER,,0.0,0.0049,gpt-5-5
art_135,Google,Tensions,OTHER,,-0.1,0.0049,gpt-5-5
art_135,Google,terror attack,EVENT,,-0.2,0.0047,gpt-5-5
art_135,Google,AP,ORGANIZATION,,0.0,0.0046,gpt-5-5
art_135,Google,attack,EVENT,,-0.1,0.0043,gpt-5-5
art_135,Google,government,ORGANIZATION,,-0.1,0.0042,gpt-5-5
art_135,Google,kinds,OTHER,,0.0,0.0042,gpt-5-5
art_135,Google,government,ORGANIZATION,,0.0,0.0038,gpt-5-5
art_135,Google,border,LOCATION,,0.0,0.0038,gpt-5-5
art_135,Google,personnel,PERSON,,0.0,0.0038,gpt-5-5
art_135,Google,visas,OTHER,,0.0,0.0038,gpt-5-5
art_135,Google,concerns,OTHER,,-0.1,0.0038,gpt-5-5
art_135,Google,Islamabad,LOCATION,,0.0,0.0035,gpt-5-5
art_135,Google,Indus Waters Treaty,LOCATION,,0.0,0.0035,gpt-5-5
art_135,Google,measures,OTHER,,0.0,0.0035,gpt-5-5
art_135,Google,evidence,OTHER,,0.0,0.0035,gpt-5-5
art_135,Google,concern,OTHER,,-0.5,0.0035,gpt-5-5
art_135,Google,expulsion,EVENT,,0.0,0.0033,gpt-5-5
art_135,Google,closure,EVENT,,0.0,0.0033,gpt-5-5
art_135,Google,conflict,EVENT,,-0.2,0.0033,gpt-5-5
art_135,Google,links,OTHER,,-0.2,0.0033,gpt-5-5
art_135,Google,nationals,PERSON,,0.0,0.0031,gpt-5-5
art_135,Google,claims,OTHER,,0.0,0.0031,gpt-5-5
art_135,Google,meeting,EVENT,,0.0,0.003,gpt-5-5
art_135,Google,government,ORGANIZATION,,-0.1,0.0028,gpt-5-5
art_135,Google,force,OTHER,,0.0,0.0023,gpt-5-5
art_135,Google,persona non grata,OTHER,,0.0,0.0023,gpt-5-5
art_135,Google,visa facilities,LOCATION,,0.0,0.0023,gpt-5-5
art_135,Google,response,OTHER,,0.0,0.0023,gpt-5-5
art_135,Google,attack,EVENT,,0.0,0.0023,gpt-5-5
art_135,Google,Times of India,ORGANIZATION,,0.0,0.0022,gpt-5-5
art_135,Google,suspension,OTHER,,0.0,0.0022,gpt-5-5
art_135,Google,National Security Committee,ORGANIZATION,,0.0,0.0021,gpt-5-5
art_135,Google,kind,OTHER,,0.0,0.002,gpt-5-5
art_135,Google,committee,ORGANIZATION,,-0.5,0.0019,gpt-5-5
art_135,Google,war,EVENT,,0.0,0.0018,gpt-5-5
art_135,Google,Prime Minister's Office,ORGANIZATION,,0.0,0.0018,gpt-5-5
art_135,Google,airspace,LOCATION,,0.0,0.0017,gpt-5-5
art_135,Google,trade activities,OTHER,,0.0,0.0016,gpt-5-5
art_135,Google,airlines,ORGANIZATION,,0.0,0.0016,gpt-5-5
art_135,Google,dispute,OTHER,,-0.1,0.0016,gpt-5-5
art_135,Google,attempt,OTHER,,0.0,0.0016,gpt-5-5
art_135,Google,Indian Defence,OTHER,,0.0,0.0015,gpt-5-5
art_135,Google,Al Jazeera,ORGANIZATION,,0.0,0.0015,gpt-5-5
art_135,Google,attack,EVENT,,0.0,0.0014,gpt-5-5
art_135,Google,Act of War,WORK_OF_ART,,0.0,0.0014,gpt-5-5
art_135,Google,Naval,ORGANIZATION,,0.0,0.0014,gpt-5-5
art_135,Google,Air Advisors,ORGANIZATION,,0.0,0.0014,gpt-5-5
art_135,Google,kinds,OTHER,,0.0,0.0013,gpt-5-5
art_135,Google,water,OTHER,,0.0,0.0013,gpt-5-5
art_135,Google,Xinhua News Agency,ORGANIZATION,,0.0,0.0012,gpt-5-5
art_135,Google,terrorism,OTHER,,-0.6,0.0011,gpt-5-5
art_135,Google,tourists,PERSON,,0.0,0.0011,gpt-5-5
art_135,Google,evidence,OTHER,,0.0,0.0011,gpt-5-5
art_135,Google,attempts,OTHER,,-0.3,0.0011,gpt-5-5
art_135,Google,Global Times,ORGANIZATION,,0.1,0.0011,gpt-5-5
art_135,Google,Wagah Border Post,ORGANIZATION,,0.0,0.001,gpt-5-5
art_135,Google,incident,EVENT,,-0.5,0.001,gpt-5-5
art_135,Google,lives,OTHER,,-0.5,0.001,gpt-5-5
art_135,Google,loss,OTHER,,-0.6,0.001,gpt-5-5
art_135,Google,investigation,EVENT,,-0.4,0.001,gpt-5-5
art_135,Google,absence,OTHER,,-0.3,0.001,gpt-5-5
art_135,Google,flow,OTHER,,0.0,0.001,gpt-5-5
art_135,Google,New Delhi,LOCATION,,0.0,0.0009,gpt-5-5
art_135,Google,Sky News,ORGANIZATION,,0.0,0.0008,gpt-5-5
art_135,Azure,VCG,Organization,0.75,,,gpt-5-5
art_135,Azure,Troops,PersonType,0.61,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.97,,,gpt-5-5
art_135,Azure,India,Location,0.99,,,gpt-5-5
art_135,Azure,Kashmir,Location,0.93,,,gpt-5-5
art_135,Azure,Guardian,Organization,0.77,,,gpt-5-5
art_135,Azure,Friday,DateTime,1.0,,,gpt-5-5
art_135,Azure,25,Quantity,0.8,,,gpt-5-5
art_135,Azure,Indian,PersonType,0.91,,,gpt-5-5
art_135,Azure,tourists,PersonType,0.79,,,gpt-5-5
art_135,Azure,Nepalese,PersonType,0.94,,,gpt-5-5
art_135,Azure,citizen,PersonType,0.65,,,gpt-5-5
art_135,Azure,Indian,PersonType,0.63,,,gpt-5-5
art_135,Azure,Kashmir,Location,0.72,,,gpt-5-5
art_135,Azure,Tuesday,DateTime,1.0,,,gpt-5-5
art_135,Azure,United Nations,Organization,0.97,,,gpt-5-5
art_135,Azure,Friday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,India,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,India,Location,1.0,,,gpt-5-5
art_135,Azure,UN,Organization,0.97,,,gpt-5-5
art_135,Azure,AP,Organization,0.99,,,gpt-5-5
art_135,Azure,India,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.98,,,gpt-5-5
art_135,Azure,Kashmir,Location,0.71,,,gpt-5-5
art_135,Azure,attack,Event,0.64,,,gpt-5-5
art_135,Azure,Tuesday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Guardian,Organization,0.8,,,gpt-5-5
art_135,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_135,Azure,AP,Organization,0.97,,,gpt-5-5
art_135,Azure,India,Location,1.0,,,gpt-5-5
art_135,Azure,terror attack,Event,0.67,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,AP,Organization,0.98,,,gpt-5-5
art_135,Azure,Wednesday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Indian government,Organization,0.81,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.98,,,gpt-5-5
art_135,Azure,border,Location,0.55,,,gpt-5-5
art_135,Azure,Pakistani personnel,PersonType,0.6,,,gpt-5-5
art_135,Azure,Xinhua News Agency,Organization,0.99,,,gpt-5-5
art_135,Azure,Indian government,Organization,0.78,,,gpt-5-5
art_135,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Pakistani nationals,PersonType,0.73,,,gpt-5-5
art_135,Azure,"by April 27,",DateTime,1.0,,,gpt-5-5
art_135,Azure,Times of India,Organization,0.97,,,gpt-5-5
art_135,Azure,Al Jazeera,Organization,0.95,,,gpt-5-5
art_135,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,India,Location,0.99,,,gpt-5-5
art_135,Azure,Indian government,Organization,0.84,,,gpt-5-5
art_135,Azure,Islamabad,Location,0.93,,,gpt-5-5
art_135,Azure,Kashmir attack,Event,0.75,,,gpt-5-5
art_135,Azure,Xinhua,Organization,0.85,,,gpt-5-5
art_135,Azure,Pakistani,PersonType,0.76,,,gpt-5-5
art_135,Azure,Prime Minister,PersonType,0.63,,,gpt-5-5
art_135,Azure,Office,Location,0.51,,,gpt-5-5
art_135,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Pakistani,PersonType,0.61,,,gpt-5-5
art_135,Azure,Shehbaz Sharif,Person,1.0,,,gpt-5-5
art_135,Azure,National Security Committee,Organization,0.97,,,gpt-5-5
art_135,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_135,Azure,tourists,PersonType,1.0,,,gpt-5-5
art_135,Azure,incident,Event,0.59,,,gpt-5-5
art_135,Azure,terrorism,Skill,0.68,,,gpt-5-5
art_135,Azure,investigation,Skill,0.79,,,gpt-5-5
art_135,Azure,India,Location,1.0,,,gpt-5-5
art_135,Azure,attack,Event,0.86,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.99,,,gpt-5-5
art_135,Azure,Wagah Border Post,Location,0.92,,,gpt-5-5
art_135,Azure,Indian nationals,PersonType,0.78,,,gpt-5-5
art_135,Azure,Indian Defence,Organization,0.8,,,gpt-5-5
art_135,Azure,Islamabad,Location,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.53,,,gpt-5-5
art_135,Azure,airspace,Location,0.5,,,gpt-5-5
art_135,Azure,India,Location,0.98,,,gpt-5-5
art_135,Azure,Sky News,Organization,0.95,,,gpt-5-5
art_135,Azure,Friday,DateTime,1.0,,,gpt-5-5
art_135,Azure,Pakistan,Location,0.92,,,gpt-5-5
art_135,Azure,Khawaja Asif,Person,1.0,,,gpt-5-5
art_135,Azure,Kashmir,Location,0.68,,,gpt-5-5
art_135,Azure,India,Location,0.99,,,gpt-5-5
art_135,Azure,Pakistan,Location,1.0,,,gpt-5-5
art_135,Azure,attack,Event,0.58,,,gpt-5-5
art_135,Azure,New Delhi,Location,1.0,,,gpt-5-5
art_135,Azure,Global Times,Organization,0.99,,,gpt-5-5
art_135,AWS,VCG,ORGANIZATION,0.9233,,,gemini-2.5-pro
art_135,AWS,Pakistan,LOCATION,0.4302,,,gemini-2.5-pro
art_135,AWS,India,TITLE,0.4211,,,gemini-2.5-pro
art_135,AWS,Line,ORGANIZATION,0.4439,,,gemini-2.5-pro
art_135,AWS,of Control,OTHER,0.5406,,,gemini-2.5-pro
art_135,AWS,Kashmir,LOCATION,0.9871,,,gemini-2.5-pro
art_135,AWS,Guardian,ORGANIZATION,0.6411,,,gemini-2.5-pro
art_135,AWS,Friday,DATE,0.999,,,gemini-2.5-pro
art_135,AWS,Tuesday,DATE,0.9989,,,gemini-2.5-pro
art_135,AWS,25,QUANTITY,0.9964,,,gemini-2.5-pro
art_135,AWS,Indian,OTHER,0.8963,,,gemini-2.5-pro
art_135,AWS,Nepalese,OTHER,0.9633,,,gemini-2.5-pro
art_135,AWS,Indian,OTHER,0.7887,,,gemini-2.5-pro
art_135,AWS,Kashmir,LOCATION,0.9702,,,gemini-2.5-pro
art_135,AWS,United Nations,ORGANIZATION,0.9753,,,gemini-2.5-pro
art_135,AWS,Friday,DATE,0.9967,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9158,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9193,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9696,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9721,,,gemini-2.5-pro
art_135,AWS,UN,ORGANIZATION,0.9943,,,gemini-2.5-pro
art_135,AWS,AP,ORGANIZATION,0.9903,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9315,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9043,,,gemini-2.5-pro
art_135,AWS,Tuesday,DATE,0.9905,,,gemini-2.5-pro
art_135,AWS,Kashmir,LOCATION,0.9867,,,gemini-2.5-pro
art_135,AWS,Guardian,ORGANIZATION,0.8017,,,gemini-2.5-pro
art_135,AWS,Thursday,DATE,0.9986,,,gemini-2.5-pro
art_135,AWS,AP,ORGANIZATION,0.9844,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.983,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9197,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9805,,,gemini-2.5-pro
art_135,AWS,AP,ORGANIZATION,0.9904,,,gemini-2.5-pro
art_135,AWS,Wednesday,DATE,0.9984,,,gemini-2.5-pro
art_135,AWS,Indian government,ORGANIZATION,0.9841,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.6588,,,gemini-2.5-pro
art_135,AWS,Indus Waters Treaty,TITLE,0.9931,,,gemini-2.5-pro
art_135,AWS,Pakistani,OTHER,0.9668,,,gemini-2.5-pro
art_135,AWS,Xinhua News Agency,ORGANIZATION,0.9895,,,gemini-2.5-pro
art_135,AWS,Indian government,ORGANIZATION,0.9729,,,gemini-2.5-pro
art_135,AWS,Thursday,DATE,0.9986,,,gemini-2.5-pro
art_135,AWS,Pakistani,OTHER,0.9646,,,gemini-2.5-pro
art_135,AWS,April 27,DATE,0.9993,,,gemini-2.5-pro
art_135,AWS,Times of India,ORGANIZATION,0.968,,,gemini-2.5-pro
art_135,AWS,Al Jazeera,ORGANIZATION,0.9931,,,gemini-2.5-pro
art_135,AWS,Thursday,DATE,0.9953,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9787,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9173,,,gemini-2.5-pro
art_135,AWS,Indian government,ORGANIZATION,0.9896,,,gemini-2.5-pro
art_135,AWS,Islamabad,ORGANIZATION,0.524,,,gemini-2.5-pro
art_135,AWS,Kashmir,EVENT,0.8976,,,gemini-2.5-pro
art_135,AWS,Xinhua,ORGANIZATION,0.9966,,,gemini-2.5-pro
art_135,AWS,Pakistani Prime Minister's Office,ORGANIZATION,0.9718,,,gemini-2.5-pro
art_135,AWS,Thursday,DATE,0.9989,,,gemini-2.5-pro
art_135,AWS,Pakistani,OTHER,0.6863,,,gemini-2.5-pro
art_135,AWS,Prime Minister,PERSON,0.8467,,,gemini-2.5-pro
art_135,AWS,Shehbaz Sharif,PERSON,0.9562,,,gemini-2.5-pro
art_135,AWS,National Security Committee,ORGANIZATION,0.9977,,,gemini-2.5-pro
art_135,AWS,Thursday,DATE,0.9993,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9281,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9251,,,gemini-2.5-pro
art_135,AWS,Pakistan,LOCATION,0.744,,,gemini-2.5-pro
art_135,AWS,Indus Waters Treaty,TITLE,0.9968,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9405,,,gemini-2.5-pro
art_135,AWS,Wagah Border Post,ORGANIZATION,0.9935,,,gemini-2.5-pro
art_135,AWS,Indian,OTHER,0.8945,,,gemini-2.5-pro
art_135,AWS,"Indian Defence, Naval and Air Advisors",ORGANIZATION,0.9834,,,gemini-2.5-pro
art_135,AWS,Islamabad,LOCATION,0.9792,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9179,,,gemini-2.5-pro
art_135,AWS,Indian,OTHER,0.98,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9284,,,gemini-2.5-pro
art_135,AWS,Sky News,ORGANIZATION,0.9907,,,gemini-2.5-pro
art_135,AWS,Friday,DATE,0.9984,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.7769,,,gemini-2.5-pro
art_135,AWS,Defence Minister,PERSON,0.9136,,,gemini-2.5-pro
art_135,AWS,Khawaja Asif,PERSON,0.9572,,,gemini-2.5-pro
art_135,AWS,Kashmir,LOCATION,0.671,,,gemini-2.5-pro
art_135,AWS,India,ORGANIZATION,0.9721,,,gemini-2.5-pro
art_135,AWS,Pakistan,ORGANIZATION,0.9888,,,gemini-2.5-pro
art_135,AWS,New Delhi,LOCATION,0.9857,,,gemini-2.5-pro
art_135,AWS,Global Times,ORGANIZATION,0.9608,,,gemini-2.5-pro
art_135,Google,Pakistan,LOCATION,,0.0,0.1935,gemini-2.5-pro
art_135,Google,India,LOCATION,,0.0,0.1689,gemini-2.5-pro
art_135,Google,incident,EVENT,,0.0,0.0785,gemini-2.5-pro
art_135,Google,Kashmir,LOCATION,,0.0,0.0567,gemini-2.5-pro
art_135,Google,United Nations,ORGANIZATION,,0.0,0.0382,gemini-2.5-pro
art_135,Google,statement,WORK_OF_ART,,0.0,0.0285,gemini-2.5-pro
art_135,Google,tourists,PERSON,,-0.6,0.0252,gemini-2.5-pro
art_135,Google,fire,EVENT,,0.0,0.0222,gemini-2.5-pro
art_135,Google,citizen,PERSON,,0.0,0.0222,gemini-2.5-pro
art_135,Google,Photo,WORK_OF_ART,,0.0,0.0222,gemini-2.5-pro
art_135,Google,media outlets,ORGANIZATION,,0.0,0.0165,gemini-2.5-pro
art_135,Google,VCG Troops,ORGANIZATION,,0.0,0.0132,gemini-2.5-pro
art_135,Google,Line of Control,OTHER,,0.0,0.0132,gemini-2.5-pro
art_135,Google,LoC,ORGANIZATION,,0.0,0.0132,gemini-2.5-pro
art_135,Google,Nepalese,LOCATION,,0.0,0.0132,gemini-2.5-pro
art_135,Google,nationals,PERSON,,0.0,0.0103,gemini-2.5-pro
art_135,Google,measures,OTHER,,0.0,0.0087,gemini-2.5-pro
art_135,Google,Guardian,ORGANIZATION,,0.0,0.0083,gemini-2.5-pro
art_135,Google,series,WORK_OF_ART,,0.0,0.0071,gemini-2.5-pro
art_135,Google,Shehbaz Sharif,PERSON,,0.0,0.0056,gemini-2.5-pro
art_135,Google,country,LOCATION,,0.0,0.0054,gemini-2.5-pro
art_135,Google,issues,OTHER,,0.0,0.005,gemini-2.5-pro
art_135,Google,incident,EVENT,,-0.1,0.0046,gemini-2.5-pro
art_135,Google,Khawaja Asif,PERSON,,0.0,0.0044,gemini-2.5-pro
art_135,Google,involvement,OTHER,,0.0,0.0041,gemini-2.5-pro
art_135,Google,developments,OTHER,,0.0,0.0041,gemini-2.5-pro
art_135,Google,situation,OTHER,,0.0,0.0041,gemini-2.5-pro
art_135,Google,restraint,OTHER,,0.0,0.0041,gemini-2.5-pro
art_135,Google,engagement,OTHER,,0.0,0.004,gemini-2.5-pro
art_135,Google,Tensions,OTHER,,0.0,0.004,gemini-2.5-pro
art_135,Google,incident,EVENT,,-0.1,0.0039,gemini-2.5-pro
art_135,Google,AP,ORGANIZATION,,0.0,0.0038,gemini-2.5-pro
art_135,Google,incident,EVENT,,-0.1,0.0035,gemini-2.5-pro
art_135,Google,government,ORGANIZATION,,0.0,0.0034,gemini-2.5-pro
art_135,Google,kinds,OTHER,,0.0,0.0034,gemini-2.5-pro
art_135,Google,terror attack,EVENT,,-0.1,0.0034,gemini-2.5-pro
art_135,Google,responsibility,OTHER,,0.0,0.0034,gemini-2.5-pro
art_135,Google,government,ORGANIZATION,,0.0,0.0031,gemini-2.5-pro
art_135,Google,response,OTHER,,0.0,0.0031,gemini-2.5-pro
art_135,Google,border,LOCATION,,0.0,0.0031,gemini-2.5-pro
art_135,Google,personnel,PERSON,,0.0,0.0031,gemini-2.5-pro
art_135,Google,visas,OTHER,,0.0,0.0031,gemini-2.5-pro
art_135,Google,Islamabad,LOCATION,,0.0,0.0029,gemini-2.5-pro
art_135,Google,Indus Waters Treaty,LOCATION,,0.0,0.0029,gemini-2.5-pro
art_135,Google,measures,OTHER,,0.0,0.0028,gemini-2.5-pro
art_135,Google,expulsion,EVENT,,0.0,0.0027,gemini-2.5-pro
art_135,Google,closure,EVENT,,0.0,0.0027,gemini-2.5-pro
art_135,Google,reporting,OTHER,,-0.1,0.0027,gemini-2.5-pro
art_135,Google,conflict,EVENT,,-0.1,0.0027,gemini-2.5-pro
art_135,Google,possibility,OTHER,,-0.1,0.0027,gemini-2.5-pro
art_135,Google,links,OTHER,,0.0,0.0027,gemini-2.5-pro
art_135,Google,nationals,PERSON,,0.0,0.0025,gemini-2.5-pro
art_135,Google,claims,OTHER,,0.0,0.0025,gemini-2.5-pro
art_135,Google,meeting,EVENT,,0.0,0.0025,gemini-2.5-pro
art_135,Google,response,OTHER,,0.0,0.0023,gemini-2.5-pro
art_135,Google,government,ORGANIZATION,,0.0,0.0023,gemini-2.5-pro
art_135,Google,force,OTHER,,0.0,0.0019,gemini-2.5-pro
art_135,Google,persona non grata,OTHER,,0.0,0.0019,gemini-2.5-pro
art_135,Google,visa facilities,LOCATION,,0.0,0.0019,gemini-2.5-pro
art_135,Google,Times of India,ORGANIZATION,,0.0,0.0018,gemini-2.5-pro
art_135,Google,suspension,OTHER,,0.0,0.0018,gemini-2.5-pro
art_135,Google,National Security Committee,ORGANIZATION,,0.0,0.0017,gemini-2.5-pro
art_135,Google,attack,EVENT,,-0.3,0.0016,gemini-2.5-pro
art_135,Google,kind,OTHER,,0.0,0.0016,gemini-2.5-pro
art_135,Google,committee,ORGANIZATION,,-0.5,0.0015,gemini-2.5-pro
art_135,Google,war,EVENT,,0.0,0.0015,gemini-2.5-pro
art_135,Google,Prime Minister's Office,ORGANIZATION,,0.0,0.0015,gemini-2.5-pro
art_135,Google,airspace,LOCATION,,0.0,0.0014,gemini-2.5-pro
art_135,Google,evidence,OTHER,,0.0,0.0014,gemini-2.5-pro
art_135,Google,airlines,ORGANIZATION,,0.0,0.0013,gemini-2.5-pro
art_135,Google,trade activities,OTHER,,0.0,0.0013,gemini-2.5-pro
art_135,Google,dispute,EVENT,,0.0,0.0013,gemini-2.5-pro
art_135,Google,attempt,OTHER,,0.0,0.0013,gemini-2.5-pro
art_135,Google,Indian Defence,OTHER,,0.0,0.0013,gemini-2.5-pro
art_135,Google,Al Jazeera,ORGANIZATION,,0.0,0.0012,gemini-2.5-pro
art_135,Google,incident,EVENT,,0.0,0.0012,gemini-2.5-pro
art_135,Google,Act of War,WORK_OF_ART,,0.0,0.0011,gemini-2.5-pro
art_135,Google,Naval,ORGANIZATION,,0.0,0.0011,gemini-2.5-pro
art_135,Google,Air Advisors,ORGANIZATION,,0.0,0.0011,gemini-2.5-pro
art_135,Google,kinds,OTHER,,0.0,0.001,gemini-2.5-pro
art_135,Google,attack,EVENT,,-0.3,0.001,gemini-2.5-pro
art_135,Google,water,OTHER,,0.0,0.001,gemini-2.5-pro
art_135,Google,Xinhua News Agency,ORGANIZATION,,0.0,0.001,gemini-2.5-pro
art_135,Google,terrorism,OTHER,,-0.6,0.0009,gemini-2.5-pro
art_135,Google,tourists,PERSON,,0.0,0.0009,gemini-2.5-pro
art_135,Google,evidence,OTHER,,0.0,0.0009,gemini-2.5-pro
art_135,Google,attempts,OTHER,,-0.3,0.0009,gemini-2.5-pro
art_135,Google,Global Times,ORGANIZATION,,0.1,0.0009,gemini-2.5-pro
art_135,Google,Wagah Border Post,ORGANIZATION,,0.0,0.0008,gemini-2.5-pro
art_135,Google,lives,OTHER,,-0.5,0.0008,gemini-2.5-pro
art_135,Google,loss,OTHER,,-0.6,0.0008,gemini-2.5-pro
art_135,Google,concern,OTHER,,-0.5,0.0008,gemini-2.5-pro
art_135,Google,absence,OTHER,,-0.3,0.0008,gemini-2.5-pro
art_135,Google,investigation,EVENT,,-0.4,0.0008,gemini-2.5-pro
art_135,Google,flow,OTHER,,0.0,0.0008,gemini-2.5-pro
art_135,Google,New Delhi,LOCATION,,0.0,0.0008,gemini-2.5-pro
art_135,Google,Sky News,ORGANIZATION,,0.0,0.0007,gemini-2.5-pro
art_135,Azure,VCG,Organization,0.75,,,gemini-2.5-pro
art_135,Azure,Troops,PersonType,0.71,,,gemini-2.5-pro
art_135,Azure,Pakistan,Location,1.0,,,gemini-2.5-pro
art_135,Azure,India,Location,1.0,,,gemini-2.5-pro
art_135,Azure,Line of Control,Location,0.64,,,gemini-2.5-pro
art_135,Azure,Kashmir,Location,0.99,,,gemini-2.5-pro
art_135,Azure,Guardian,Organization,0.64,,,gemini-2.5-pro
art_135,Azure,Friday,DateTime,1.0,,,gemini-2.5-pro
art_135,Azure,Tuesday,DateTime,1.0,,,gemini-2.5-pro
art_135,Azure,25,Quantity,0.8,,,gemini-2.5-pro
art_135,Azure,Indian,PersonType,0.93,,,gemini-2.5-pro
