article_id,api,phrase,confidence,pair_id,outlet,topic,frame
art_198,AWS,workers,0.9998,env_002,Straits Times,environment,neutral
art_198,AWS,the rubble,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the skyscraper,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,Thai Deputy Prime Minister Phumtham Wechayachai,0.9992,env_002,Straits Times,environment,neutral
art_198,AWS,Rescuers,0.9998,env_002,Straits Times,environment,neutral
art_198,AWS,81 more people,0.9987,env_002,Straits Times,environment,neutral
art_198,AWS,the building,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,’s ruins,0.9995,env_002,Straits Times,environment,neutral
art_198,AWS,The massive building,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,government offices,0.9998,env_002,Straits Times,environment,neutral
art_198,AWS,a tangle,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,rubble,0.9997,env_002,Straits Times,environment,neutral
art_198,AWS,twisted metal,0.7044,env_002,Straits Times,environment,neutral
art_198,AWS,seconds,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,footage,0.9985,env_002,Straits Times,environment,neutral
art_198,AWS,social media,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the site,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,people,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,Mr Worapat Sukthai,0.9997,env_002,Straits Times,environment,neutral
art_198,AWS,deputy police chief,0.9861,env_002,Straits Times,environment,neutral
art_198,AWS,Bang Sue district,0.9819,env_002,Straits Times,environment,neutral
art_198,AWS,hundreds,0.9997,env_002,Straits Times,environment,neutral
art_198,AWS,people,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the number,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,casualties,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,Mass casualty,0.9268,env_002,Straits Times,environment,neutral
art_198,AWS,The Yangon Times,0.9902,env_002,Straits Times,environment,neutral
art_198,AWS,the air traffic control tower,0.973,env_002,Straits Times,environment,neutral
art_198,AWS,the airport,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,Naypyitaw,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,Several ministry buildings,0.9911,env_002,Straits Times,environment,neutral
art_198,AWS,Naypyitaw,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,those housing,0.9439,env_002,Straits Times,environment,neutral
art_198,AWS,the Foreign Ministry,0.9957,env_002,Straits Times,environment,neutral
art_198,AWS,the Ministry,0.9935,env_002,Straits Times,environment,neutral
art_198,AWS,Labour,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the permanent secretary,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the Ministry,0.9989,env_002,Straits Times,environment,neutral
art_198,AWS,Labour,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the newspaper,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,A team,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,journalists,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,the National Museum,0.9998,env_002,Straits Times,environment,neutral
art_198,AWS,Naypyitaw,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,the earthquake,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,Pieces,0.9995,env_002,Straits Times,environment,neutral
art_198,AWS,the ceiling,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,the building,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,Uniformed staff,0.9992,env_002,Straits Times,environment,neutral
art_198,AWS,some trembling,0.8292,env_002,Straits Times,environment,neutral
art_198,AWS,tearful,0.6618,env_002,Straits Times,environment,neutral
art_198,AWS,cellphones,0.9982,env_002,Straits Times,environment,neutral
art_198,AWS,loved ones,0.9469,env_002,Straits Times,environment,neutral
art_198,AWS,Roads,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the tremors,0.9998,env_002,Straits Times,environment,neutral
art_198,AWS,the route,0.9994,env_002,Straits Times,environment,neutral
art_198,AWS,the city,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,’s biggest hospitals,0.9992,env_002,Straits Times,environment,neutral
art_198,AWS,traffic,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,The hospital,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,a “mass casualty area,0.9994,env_002,Straits Times,environment,neutral
art_198,AWS,the quake,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,officials,1.0,env_002,Straits Times,environment,neutral
art_198,AWS,An ambulance,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,its way,0.9996,env_002,Straits Times,environment,neutral
art_198,AWS,vehicles,0.9996,env_002,Straits Times,environment,neutral
art_198,AWS,a paramedic,0.9988,env_002,Straits Times,environment,neutral
art_198,AWS,cars,0.9761,env_002,Straits Times,environment,neutral
art_198,AWS,the ambulance,0.9996,env_002,Straits Times,environment,neutral
art_198,AWS,the hospital,0.9999,env_002,Straits Times,environment,neutral
art_198,AWS,the wounded,0.9975,env_002,Straits Times,environment,neutral
art_198,AWS,the street outside,0.9877,env_002,Straits Times,environment,neutral
art_198,AWS,intravenous drips,0.9859,env_002,Straits Times,environment,neutral
art_198,AWS,their gurneys,0.9998,env_002,Straits Times,environment,neutral
art_198,Google,Kyi Shwin,0.1131,env_002,Straits Times,environment,neutral
art_198,Google,Min Aung Hlaing,0.103,env_002,Straits Times,environment,neutral
art_198,Google,Myanmar,0.0461,env_002,Straits Times,environment,neutral
art_198,Google,people,0.0333,env_002,Straits Times,environment,neutral
art_198,Google,buildings,0.0301,env_002,Straits Times,environment,neutral
art_198,Google,earthquake,0.0274,env_002,Straits Times,environment,neutral
art_198,Google,roads,0.022,env_002,Straits Times,environment,neutral
art_198,Google,quake,0.0212,env_002,Straits Times,environment,neutral
art_198,Google,Naypyitaw,0.0195,env_002,Straits Times,environment,neutral
art_198,Google,bridges,0.0193,env_002,Straits Times,environment,neutral
art_198,Google,panic,0.0193,env_002,Straits Times,environment,neutral
art_198,Google,people,0.016,env_002,Straits Times,environment,neutral
art_198,Google,Hanoi BANGKOK,0.0153,env_002,Straits Times,environment,neutral
art_198,Google,Thailand,0.013,env_002,Straits Times,environment,neutral
art_198,Google,Vietnam,0.0115,env_002,Straits Times,environment,neutral
art_198,Azure,Thai Deputy Prime Minister Phumtham Wechayachai,,env_002,Straits Times,environment,neutral
art_198,Azure,Senior General Min Aung Hlaing,,env_002,Straits Times,environment,neutral
art_198,Azure,United States Geological Survey,,env_002,Straits Times,environment,neutral
art_198,Azure,Asean disaster response organisation,,env_002,Straits Times,environment,neutral
art_198,Azure,air traffic control tower,,env_002,Straits Times,environment,neutral
art_198,Azure,US government predictive analysis,,env_002,Straits Times,environment,neutral
art_198,Azure,Zaw Min Tun,,env_002,Straits Times,environment,neutral
art_198,Azure,Aung Ban town,,env_002,Straits Times,environment,neutral
art_198,Azure,deputy police chief,,env_002,Straits Times,environment,neutral
art_198,Azure,Telegram messaging app,,env_002,Straits Times,environment,neutral
art_198,Azure,severe economic loss,,env_002,Straits Times,environment,neutral
art_198,Azure,Ms Kyi Shwin,,env_002,Straits Times,environment,neutral
art_198,Azure,Mr Worapat Sukthai,,env_002,Straits Times,environment,neutral
art_198,Azure,Bang Sue district,,env_002,Straits Times,environment,neutral
art_198,Azure,The Yangon Times,,env_002,Straits Times,environment,neutral
art_198,Azure,mass casualty area,,env_002,Straits Times,environment,neutral
art_198,Azure,Mandalay General Hospital,,env_002,Straits Times,environment,neutral
art_198,Azure,Several ministry buildings,,env_002,Straits Times,environment,neutral
art_198,Azure,same area,,env_002,Straits Times,environment,neutral
art_198,Azure,government offices,,env_002,Straits Times,environment,neutral
art_198,Azure,junta chief,,env_002,Straits Times,environment,neutral
art_198,Azure,neighbouring Thailand,,env_002,Straits Times,environment,neutral
art_198,Azure,key bridges,,env_002,Straits Times,environment,neutral
art_198,Azure,relief efforts,,env_002,Straits Times,environment,neutral
art_198,Azure,AHA Centre,,env_002,Straits Times,environment,neutral
art_198,Azure,7.7-magnitude tremor,,env_002,Straits Times,environment,neutral
art_198,Azure,6.4-magnitude aftershock,,env_002,Straits Times,environment,neutral
art_198,Azure,international community,,env_002,Straits Times,environment,neutral
art_198,Azure,humanitarian aid,,env_002,Straits Times,environment,neutral
art_198,Azure,state-run hospitals,,env_002,Straits Times,environment,neutral
art_198,Azure,rare plea,,env_002,Straits Times,environment,neutral
art_198,Azure,large scale,,env_002,Straits Times,environment,neutral
art_198,Azure,medical system,,env_002,Straits Times,environment,neutral
art_198,Azure,four years,,env_002,Straits Times,environment,neutral
art_198,Azure,civil war,,env_002,Straits Times,environment,neutral
art_198,Azure,Meiktila regions,,env_002,Straits Times,environment,neutral
art_198,Azure,bleeding victims,,env_002,Straits Times,environment,neutral
art_198,Azure,cotton swabs,,env_002,Straits Times,environment,neutral
art_198,Azure,local media,,env_002,Straits Times,environment,neutral
art_198,Azure,Shan state,,env_002,Straits Times,environment,neutral
art_198,Azure,three-year-old daughter,,env_002,Straits Times,environment,neutral
art_198,Azure,enough doctors,,env_002,Straits Times,environment,neutral
art_198,Azure,social media,,env_002,Straits Times,environment,neutral
art_198,Azure,permanent secretary,,env_002,Straits Times,environment,neutral
art_198,Azure,National Museum,,env_002,Straits Times,environment,neutral
art_198,Azure,Uniformed staff,,env_002,Straits Times,environment,neutral
art_198,Azure,loved ones,,env_002,Straits Times,environment,neutral
art_198,Azure,biggest hospitals,,env_002,Straits Times,environment,neutral
art_198,Azure,intravenous drips,,env_002,Straits Times,environment,neutral
art_198,Azure,Foreign Ministry,,env_002,Straits Times,environment,neutral
art_198,Azure,junta spokesman,,env_002,Straits Times,environment,neutral
art_198,Azure,powerful quake,,env_002,Straits Times,environment,neutral
art_198,Azure,state-run MRTV,,env_002,Straits Times,environment,neutral
art_198,Azure,international support,,env_002,Straits Times,environment,neutral
art_198,Azure,shallow depth,,env_002,Straits Times,environment,neutral
art_198,Azure,resistant structures,,env_002,Straits Times,environment,neutral
art_198,Azure,extensive damage,,env_002,Straits Times,environment,neutral
art_198,Azure,largest city,,env_002,Straits Times,environment,neutral
art_198,Azure,Taungoo city,,env_002,Straits Times,environment,neutral
art_198,Azure,Bago region,,env_002,Straits Times,environment,neutral
art_198,Azure,30-storey building,,env_002,Straits Times,environment,neutral
art_198,Azure,massive building,,env_002,Straits Times,environment,neutral
art_198,Azure,"1,000-bed hospital",,env_002,Straits Times,environment,neutral
art_198,Azure,many people,,env_002,Straits Times,environment,neutral
art_198,Azure,three people,,env_002,Straits Times,environment,neutral
art_198,Azure,two people,,env_002,Straits Times,environment,neutral
art_198,Azure,nine people,,env_002,Straits Times,environment,neutral
art_198,Azure,High casualties,,env_002,Straits Times,environment,neutral
art_198,Azure,powerful earthquake,,env_002,Straits Times,environment,neutral
art_198,Azure,153 people,,env_002,Straits Times,environment,neutral
art_198,Azure,144 people,,env_002,Straits Times,environment,neutral
art_198,Azure,20 people,,env_002,Straits Times,environment,neutral
art_198,Azure,Myanmar,,env_002,Straits Times,environment,neutral
art_198,Azure,panic,,env_002,Straits Times,environment,neutral
art_198,Azure,Bangkok,,env_002,Straits Times,environment,neutral
art_198,Azure,Hanoi,,env_002,Straits Times,environment,neutral
art_198,Azure,Vietnam,,env_002,Straits Times,environment,neutral
art_198,Azure,March,,env_002,Straits Times,environment,neutral
art_198,Azure,roads,,env_002,Straits Times,environment,neutral
art_198,Azure,offers,,env_002,Straits Times,environment,neutral
art_198,Azure,India,,env_002,Straits Times,environment,neutral
art_198,Azure,speech,,env_002,Straits Times,environment,neutral
art_198,Azure,Sagaing,,env_002,Straits Times,environment,neutral
art_198,Azure,lunchtime,,env_002,Straits Times,environment,neutral
art_198,Azure,USGS,,env_002,Straits Times,environment,neutral
art_198,Azure,Naypyitaw,,env_002,Straits Times,environment,neutral
art_198,Azure,patients,,env_002,Straits Times,environment,neutral
art_198,Azure,day,,env_002,Straits Times,environment,neutral
art_198,Azure,prospect,,env_002,Straits Times,environment,neutral
art_198,Azure,infrastructure,,env_002,Straits Times,environment,neutral
art_198,Azure,strength,,env_002,Straits Times,environment,neutral
art_198,Azure,"100,000 deaths",,env_002,Straits Times,environment,neutral
art_198,Azure,population,,env_002,Straits Times,environment,neutral
art_198,Azure,ambulance,,env_002,Straits Times,environment,neutral
art_198,Azure,car,,env_002,Straits Times,environment,neutral
art_198,Azure,motorbike,,env_002,Straits Times,environment,neutral
art_198,Azure,ruins,,env_002,Straits Times,environment,neutral
art_198,Azure,treatment,,env_002,Straits Times,environment,neutral
art_198,Azure,nurses,,env_002,Straits Times,environment,neutral
art_198,Azure,place,,env_002,Straits Times,environment,neutral
art_198,Azure,mosque,,env_002,Straits Times,environment,neutral
art_198,Azure,witnesses,,env_002,Straits Times,environment,neutral
art_198,Azure,hotel,,env_002,Straits Times,environment,neutral
art_198,Azure,house,,env_002,Straits Times,environment,neutral
art_198,Azure,bricks,,env_002,Straits Times,environment,neutral
art_198,Azure,construction,,env_002,Straits Times,environment,neutral
art_198,Azure,dozens,,env_002,Straits Times,environment,neutral
art_198,Azure,workers,,env_002,Straits Times,environment,neutral
art_198,Azure,rubble,,env_002,Straits Times,environment,neutral
art_198,Azure,skyscraper,,env_002,Straits Times,environment,neutral
art_198,Azure,Rescuers,,env_002,Straits Times,environment,neutral
art_198,Azure,tangle,,env_002,Straits Times,environment,neutral
art_198,Azure,metal,,env_002,Straits Times,environment,neutral
art_198,Azure,seconds,,env_002,Straits Times,environment,neutral
art_198,Azure,footage,,env_002,Straits Times,environment,neutral
art_198,Azure,site,,env_002,Straits Times,environment,neutral
art_198,Azure,help,,env_002,Straits Times,environment,neutral
art_198,Azure,hundreds,,env_002,Straits Times,environment,neutral
art_198,Azure,number,,env_002,Straits Times,environment,neutral
art_198,Azure,airport,,env_002,Straits Times,environment,neutral
art_198,Azure,everyone,,env_002,Straits Times,environment,neutral
art_198,Azure,Labour,,env_002,Straits Times,environment,neutral
art_198,Azure,newspaper,,env_002,Straits Times,environment,neutral
art_198,Azure,team,,env_002,Straits Times,environment,neutral
art_198,Azure,journalists,,env_002,Straits Times,environment,neutral
art_198,Azure,Pieces,,env_002,Straits Times,environment,neutral
art_198,Azure,ceiling,,env_002,Straits Times,environment,neutral
art_198,Azure,others,,env_002,Straits Times,environment,neutral
art_198,Azure,cellphones,,env_002,Straits Times,environment,neutral
art_198,Azure,tremors,,env_002,Straits Times,environment,neutral
art_198,Azure,route,,env_002,Straits Times,environment,neutral
art_198,Azure,officials,,env_002,Straits Times,environment,neutral
art_198,Azure,vehicles,,env_002,Straits Times,environment,neutral
art_198,Azure,paramedic,,env_002,Straits Times,environment,neutral
art_198,Azure,wounded,,env_002,Straits Times,environment,neutral
art_198,Azure,street,,env_002,Straits Times,environment,neutral
art_198,Azure,gurneys,,env_002,Straits Times,environment,neutral
art_198,Azure,"10,000",,env_002,Straits Times,environment,neutral
art_198,Azure,81,,env_002,Straits Times,environment,neutral
art_199,AWS,A South African woman,0.9997,env_002,News24,environment,neutral
art_199,AWS,the thousands,0.9999,env_002,News24,environment,neutral
art_199,AWS,their lives,0.9999,env_002,News24,environment,neutral
art_199,AWS,an earthquake,1.0,env_002,News24,environment,neutral
art_199,AWS,Myanmar,0.9998,env_002,News24,environment,neutral
art_199,AWS,last Friday,0.9962,env_002,News24,environment,neutral
art_199,AWS,The Department,0.9809,env_002,News24,environment,neutral
art_199,AWS,International Relations and Cooperation,0.9971,env_002,News24,environment,neutral
art_199,AWS,Friday,0.9999,env_002,News24,environment,neutral
art_199,AWS,information,0.9997,env_002,News24,environment,neutral
art_199,AWS,the woman,0.998,env_002,News24,environment,neutral
art_199,AWS,an English teacher,1.0,env_002,News24,environment,neutral
art_199,AWS,the country,1.0,env_002,News24,environment,neutral
art_199,AWS,the victims,1.0,env_002,News24,environment,neutral
art_199,AWS,the rubble,1.0,env_002,News24,environment,neutral
art_199,AWS,The family,1.0,env_002,News24,environment,neutral
art_199,AWS,consular assistance,0.9997,env_002,News24,environment,neutral
art_199,AWS,the next steps,0.9999,env_002,News24,environment,neutral
art_199,AWS,department spokesperson Clayson Monyela,0.9895,env_002,News24,environment,neutral
art_199,AWS,AFP,0.998,env_002,News24,environment,neutral
art_199,AWS,more than 3 000 people,0.9985,env_002,News24,environment,neutral
art_199,AWS,the 7.7 magnitude earthquake,0.9976,env_002,News24,environment,neutral
art_199,AWS,neighbouring Thailand,0.981,env_002,News24,environment,neutral
art_199,AWS,Hundreds,0.9992,env_002,News24,environment,neutral
art_199,AWS,people,0.9896,env_002,News24,environment,neutral
art_199,AWS,Myanmar,0.9999,env_002,News24,environment,neutral
art_199,AWS,rescue operations,0.9992,env_002,News24,environment,neutral
art_199,AWS,Monyela,0.9987,env_002,News24,environment,neutral
art_199,AWS,the South African Embassy,0.9999,env_002,News24,environment,neutral
art_199,AWS,Bangkok,0.9999,env_002,News24,environment,neutral
art_199,AWS,11 South African citizens,0.999,env_002,News24,environment,neutral
art_199,AWS,the earthquake,1.0,env_002,News24,environment,neutral
art_199,AWS,The South African government,0.9998,env_002,News24,environment,neutral
art_199,AWS,its diplomatic mission,1.0,env_002,News24,environment,neutral
art_199,AWS,Thailand,1.0,env_002,News24,environment,neutral
art_199,AWS,contact,0.9997,env_002,News24,environment,neutral
art_199,AWS,their families and friends,0.9995,env_002,News24,environment,neutral
art_199,AWS,home,0.7571,env_002,News24,environment,neutral
art_199,AWS,International Relations and Cooperation Minister Ronald Lamola,0.9516,env_002,News24,environment,neutral
art_199,AWS,condolences,0.9993,env_002,News24,environment,neutral
art_199,AWS,the countries,1.0,env_002,News24,environment,neutral
art_199,AWS,South Africa,0.9997,env_002,News24,environment,neutral
art_199,AWS,solidarity,0.9955,env_002,News24,environment,neutral
art_199,AWS,the affected communities,0.9993,env_002,News24,environment,neutral
art_199,AWS,this tragic time,0.9999,env_002,News24,environment,neutral
art_199,AWS,The thoughts,0.9999,env_002,News24,environment,neutral
art_199,AWS,the people,0.9999,env_002,News24,environment,neutral
art_199,AWS,South Africa,0.9999,env_002,News24,environment,neutral
art_199,AWS,the families,0.9999,env_002,News24,environment,neutral
art_199,AWS,loved ones,0.9063,env_002,News24,environment,neutral
art_199,AWS,the efforts,0.9999,env_002,News24,environment,neutral
art_199,AWS,the emergency response teams and volunteers,0.952,env_002,News24,environment,neutral
art_199,AWS,relief and support,0.9987,env_002,News24,environment,neutral
art_199,AWS,this time,0.9999,env_002,News24,environment,neutral
art_199,AWS,sorrow,0.9999,env_002,News24,environment,neutral
art_199,AWS,our heartfelt sympathies and support,0.8867,env_002,News24,environment,neutral
art_199,AWS,the peoples,1.0,env_002,News24,environment,neutral
art_199,AWS,Thailand and Myanmar,0.9996,env_002,News24,environment,neutral
art_199,Google,teacher,0.4353,env_002,News24,environment,neutral
art_199,Google,thousands,0.1876,env_002,News24,environment,neutral
art_199,Google,earthquake,0.0404,env_002,News24,environment,neutral
art_199,Google,earthquake,0.0385,env_002,News24,environment,neutral
art_199,Google,Department of International Relations and Cooperation,0.0351,env_002,News24,environment,neutral
art_199,Google,lives,0.031,env_002,News24,environment,neutral
art_199,Google,Myanmar,0.0249,env_002,News24,environment,neutral
art_199,Google,information,0.0165,env_002,News24,environment,neutral
art_199,Google,South African,0.0164,env_002,News24,environment,neutral
art_199,Google,Clayson Monyela,0.0153,env_002,News24,environment,neutral
art_199,Google,families,0.0111,env_002,News24,environment,neutral
art_199,Google,contact,0.0089,env_002,News24,environment,neutral
art_199,Google,government,0.0089,env_002,News24,environment,neutral
art_199,Google,family,0.0066,env_002,News24,environment,neutral
art_199,Google,country,0.0065,env_002,News24,environment,neutral
art_199,Azure,Cooperation Minister Ronald Lamola,,env_002,News24,environment,neutral
art_199,Azure,The South African government,,env_002,News24,environment,neutral
art_199,Azure,South African Embassy,,env_002,News24,environment,neutral
art_199,Azure,11 South African citizens,,env_002,News24,environment,neutral
art_199,Azure,emergency response teams,,env_002,News24,environment,neutral
art_199,Azure,South African woman,,env_002,News24,environment,neutral
art_199,Azure,International Relations,,env_002,News24,environment,neutral
art_199,Azure,English teacher,,env_002,News24,environment,neutral
art_199,Azure,consular assistance,,env_002,News24,environment,neutral
art_199,Azure,next steps,,env_002,News24,environment,neutral
art_199,Azure,rescue operations,,env_002,News24,environment,neutral
art_199,Azure,diplomatic mission,,env_002,News24,environment,neutral
art_199,Azure,heartfelt sympathies,,env_002,News24,environment,neutral
art_199,Azure,department spokesperson,,env_002,News24,environment,neutral
art_199,Azure,Clayson Monyela,,env_002,News24,environment,neutral
art_199,Azure,tragic time,,env_002,News24,environment,neutral
art_199,Azure,7.7 magnitude earthquake,,env_002,News24,environment,neutral
art_199,Azure,neighbouring Thailand,,env_002,News24,environment,neutral
art_199,Azure,thousands,,env_002,News24,environment,neutral
art_199,Azure,lives,,env_002,News24,environment,neutral
art_199,Azure,Myanmar,,env_002,News24,environment,neutral
art_199,Azure,Friday,,env_002,News24,environment,neutral
art_199,Azure,information,,env_002,News24,environment,neutral
art_199,Azure,country,,env_002,News24,environment,neutral
art_199,Azure,victims,,env_002,News24,environment,neutral
art_199,Azure,rubble,,env_002,News24,environment,neutral
art_199,Azure,family,,env_002,News24,environment,neutral
art_199,Azure,AFP,,env_002,News24,environment,neutral
art_199,Azure,3 000 people,,env_002,News24,environment,neutral
art_199,Azure,Hundreds,,env_002,News24,environment,neutral
art_199,Azure,Bangkok,,env_002,News24,environment,neutral
art_199,Azure,contact,,env_002,News24,environment,neutral
art_199,Azure,families,,env_002,News24,environment,neutral
art_199,Azure,friends,,env_002,News24,environment,neutral
art_199,Azure,home,,env_002,News24,environment,neutral
art_199,Azure,condolences,,env_002,News24,environment,neutral
art_199,Azure,countries,,env_002,News24,environment,neutral
art_199,Azure,solidarity,,env_002,News24,environment,neutral
art_199,Azure,communities,,env_002,News24,environment,neutral
art_199,Azure,thoughts,,env_002,News24,environment,neutral
art_199,Azure,loved,,env_002,News24,environment,neutral
art_199,Azure,efforts,,env_002,News24,environment,neutral
art_199,Azure,volunteers,,env_002,News24,environment,neutral
art_199,Azure,relief,,env_002,News24,environment,neutral
art_199,Azure,support,,env_002,News24,environment,neutral
art_199,Azure,need,,env_002,News24,environment,neutral
art_199,Azure,sorrow,,env_002,News24,environment,neutral
art_199,Azure,peoples,,env_002,News24,environment,neutral
art_200,AWS,SINGAPORE,0.9649,env_002,Reuters,environment,concern
art_200,AWS,March 28,0.8417,env_002,Reuters,environment,concern
art_200,AWS,Reuters,0.9909,env_002,Reuters,environment,concern
art_200,AWS,A powerful earthquake,0.9997,env_002,Reuters,environment,concern
art_200,AWS,magnitude 7.7,0.9923,env_002,Reuters,environment,concern
art_200,AWS,the Sagaing region,0.9996,env_002,Reuters,environment,concern
art_200,AWS,the Myanmar city,0.9998,env_002,Reuters,environment,concern
art_200,AWS,Mandalay,0.9999,env_002,Reuters,environment,concern
art_200,AWS,extensive damage,0.9994,env_002,Reuters,environment,concern
art_200,AWS,that country,0.9999,env_002,Reuters,environment,concern
art_200,AWS,neighbouring Thailand,0.9135,env_002,Reuters,environment,concern
art_200,AWS,Friday.HOW VULNERABLE,0.7655,env_002,Reuters,environment,concern
art_200,AWS,MYANMAR TO,0.6423,env_002,Reuters,environment,concern
art_200,AWS,Myanmar,0.998,env_002,Reuters,environment,concern
art_200,AWS,the boundary,0.9994,env_002,Reuters,environment,concern
art_200,AWS,two tectonic plates,0.9998,env_002,Reuters,environment,concern
art_200,AWS,the world,0.9999,env_002,Reuters,environment,concern
art_200,AWS,countries,0.9532,env_002,Reuters,environment,concern
art_200,AWS,large and destructive earthquakes,0.9973,env_002,Reuters,environment,concern
art_200,AWS,the Sagaing region,0.9999,env_002,Reuters,environment,concern
art_200,AWS,The plate boundary,0.9986,env_002,Reuters,environment,concern
art_200,AWS,the India Plate and Eurasia Plate,0.9314,env_002,Reuters,environment,concern
art_200,AWS,approximately north,0.6741,env_002,Reuters,environment,concern
art_200,AWS,south,0.7533,env_002,Reuters,environment,concern
art_200,AWS,the middle,0.9998,env_002,Reuters,environment,concern
art_200,AWS,the country,1.0,env_002,Reuters,environment,concern
art_200,AWS,Joanna Faure Walker,0.9999,env_002,Reuters,environment,concern
art_200,AWS,a professor and earthquake expert,0.9907,env_002,Reuters,environment,concern
art_200,AWS,University College London.She,0.9975,env_002,Reuters,environment,concern
art_200,AWS,the plates,0.9999,env_002,Reuters,environment,concern
art_200,AWS,each other,0.9945,env_002,Reuters,environment,concern
art_200,AWS,different speeds,0.9998,env_002,Reuters,environment,concern
art_200,AWS,"strike slip"" quakes",0.7324,env_002,Reuters,environment,concern
art_200,AWS,"""subduction zones",0.8759,env_002,Reuters,environment,concern
art_200,AWS,Sumatra,1.0,env_002,Reuters,environment,concern
art_200,AWS,one plate,0.9991,env_002,Reuters,environment,concern
art_200,AWS,magnitudes,0.9995,env_002,Reuters,environment,concern
art_200,AWS,7 to 8,0.9995,env_002,Reuters,environment,concern
art_200,AWS,FRIDAY,0.8213,env_002,Reuters,environment,concern
art_200,AWS,'S QUAKE SO DAMAGING,0.8946,env_002,Reuters,environment,concern
art_200,AWS,Sagaing,0.99,env_002,Reuters,environment,concern
art_200,AWS,several quakes,0.9999,env_002,Reuters,environment,concern
art_200,AWS,recent years,1.0,env_002,Reuters,environment,concern
art_200,AWS,a 6.8 magnitude event,0.9989,env_002,Reuters,environment,concern
art_200,AWS,at least 26 deaths and dozens,0.9069,env_002,Reuters,environment,concern
art_200,AWS,injuries,0.9998,env_002,Reuters,environment,concern
art_200,AWS,late 2012.But,0.8683,env_002,Reuters,environment,concern
art_200,AWS,Friday,0.9906,env_002,Reuters,environment,concern
art_200,AWS,event,0.9985,env_002,Reuters,environment,concern
art_200,AWS,the biggest,0.9293,env_002,Reuters,environment,concern
art_200,AWS,Myanmar,0.9993,env_002,Reuters,environment,concern
art_200,AWS,mainland,0.9968,env_002,Reuters,environment,concern
art_200,AWS,three quarters,0.9996,env_002,Reuters,environment,concern
art_200,AWS,a century,0.9998,env_002,Reuters,environment,concern
art_200,AWS,Bill McGuire,0.9998,env_002,Reuters,environment,concern
art_200,AWS,another earthquake expert,0.9999,env_002,Reuters,environment,concern
art_200,AWS,UCL,0.9996,env_002,Reuters,environment,concern
art_200,AWS,Roger Musson,0.9999,env_002,Reuters,environment,concern
art_200,AWS,honorary research fellow,0.9995,env_002,Reuters,environment,concern
art_200,AWS,the British Geological Survey,0.9999,env_002,Reuters,environment,concern
art_200,AWS,Reuters,0.9989,env_002,Reuters,environment,concern
art_200,AWS,the shallow depth,0.9999,env_002,Reuters,environment,concern
art_200,AWS,the quake,1.0,env_002,Reuters,environment,concern
art_200,AWS,the damage,1.0,env_002,Reuters,environment,concern
art_200,AWS,The quake,0.9999,env_002,Reuters,environment,concern
art_200,AWS,epicentre,0.9999,env_002,Reuters,environment,concern
art_200,AWS,a depth,0.9998,env_002,Reuters,environment,concern
art_200,AWS,just 10 km,0.9958,env_002,Reuters,environment,concern
art_200,AWS,6.2 miles,0.9991,env_002,Reuters,environment,concern
art_200,AWS,the United States Geological Survey,1.0,env_002,Reuters,environment,concern
art_200,AWS,a shallow depth,0.9999,env_002,Reuters,environment,concern
art_200,AWS,the shockwaves,1.0,env_002,Reuters,environment,concern
art_200,AWS,the focus,1.0,env_002,Reuters,environment,concern
art_200,AWS,the earthquake,0.9999,env_002,Reuters,environment,concern
art_200,AWS,the surface,1.0,env_002,Reuters,environment,concern
art_200,AWS,The buildings,0.9999,env_002,Reuters,environment,concern
art_200,AWS,the full force,1.0,env_002,Reuters,environment,concern
art_200,AWS,the shaking,0.9994,env_002,Reuters,environment,concern
art_200,AWS,epicentres,0.9781,env_002,Reuters,environment,concern
