article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,entity_sentiment_magnitude,entity_subtype,pair_id,outlet,topic,frame
art_165,AWS,Lithuania,ORGANIZATION,0.7225,,,,,pol_007,RT News,political conflict,neutral
art_165,AWS,Mali,LOCATION,0.9932,,,,,pol_007,RT News,political conflict,neutral
art_165,AWS,this year,DATE,0.9754,,,,,pol_007,RT News,political conflict,neutral
art_165,Google,government,ORGANIZATION,,0.0,0.1094,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,soldiers,PERSON,,0.0,0.0608,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,troops,PERSON,,0.1,0.0471,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,troops,PERSON,,0.0,0.0471,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,state,LOCATION,,0.0,0.0401,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,delay,OTHER,,0.0,0.0401,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,junta,ORGANIZATION,,-0.1,0.0388,0.5,,pol_007,RT News,political conflict,neutral
art_165,Google,home,LOCATION,,0.0,0.0353,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Abdoulaye Maiga,PERSON,,0.0,0.0344,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,nation,LOCATION,,-0.1,0.0322,0.3,,pol_007,RT News,political conflict,neutral
art_165,Google,Emmanuel Macron,PERSON,,0.0,0.0315,0.4,,pol_007,RT News,political conflict,neutral
art_165,Google,France,LOCATION,,-0.1,0.0261,0.5,,pol_007,RT News,political conflict,neutral
art_165,Google,Malian,LOCATION,,0.0,0.0178,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,west African,LOCATION,,0.0,0.0178,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,view,OTHER,,0.0,0.017,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,authorities,PERSON,,0.0,0.0125,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,pullout,EVENT,,0.1,0.0123,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,leaders,PERSON,,-0.2,0.0082,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,government,ORGANIZATION,,0.0,0.0081,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,government,ORGANIZATION,,0.0,0.0081,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,delay,OTHER,,0.0,0.0074,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,authorities,PERSON,,-0.1,0.0074,0.3,,pol_007,RT News,political conflict,neutral
art_165,Google,defense agreements,OTHER,,0.0,0.0065,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,breaches,OTHER,,0.0,0.0065,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,withdrawal,EVENT,,-0.2,0.0064,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,violation,OTHER,,-0.1,0.0064,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,accords,OTHER,,-0.1,0.0064,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,countries,ORGANIZATION,,-0.1,0.0064,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,military operation,EVENT,,0.2,0.0061,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,election,EVENT,,0.0,0.0056,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,junta,PERSON,,-0.1,0.0054,0.5,,pol_007,RT News,political conflict,neutral
art_165,Google,Ties,OTHER,,0.0,0.0051,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,strategy,OTHER,,-0.1,0.005,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,junta,ORGANIZATION,,-0.2,0.005,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,ties,OTHER,,-0.1,0.005,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,forces,ORGANIZATION,,-0.2,0.005,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,failure,EVENT,,0.0,0.0047,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,insurgency,ORGANIZATION,,-0.2,0.0046,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,something,OTHER,,0.0,0.0044,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,reflexes,OTHER,,-0.2,0.0044,0.2,,pol_007,RT News,political conflict,neutral
art_165,Google,aims,OTHER,,-0.1,0.0043,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,operation,OTHER,,0.0,0.0041,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,nosedive,OTHER,,0.0,0.004,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,coups,EVENT,,0.0,0.004,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,space,LOCATION,,0.0,0.004,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,promise,OTHER,,0.0,0.004,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,European,LOCATION,,0.0,0.0035,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Sahel,LOCATION,,0.0,0.0035,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,states,LOCATION,,0.0,0.0034,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,region,LOCATION,,0.0,0.0034,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,aim,OTHER,,0.0,0.0034,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,haven,OTHER,,0.0,0.0032,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,terrorist groups,ORGANIZATION,,0.0,0.003,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,coalition,ORGANIZATION,,0.0,0.003,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,troops,PERSON,,0.0,0.0028,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Danish,LOCATION,,0.0,0.0026,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,ambassador packing,OTHER,,0.0,0.0025,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,task force,ORGANIZATION,,0.0,0.0024,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,region,LOCATION,,0.0,0.0024,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,insurgents,PERSON,,0.0,0.0024,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Bamako,LOCATION,,0.0,0.0024,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Paris,LOCATION,,0.0,0.0024,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,board,OTHER,,0.0,0.0021,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,creation,OTHER,,0.0,0.0021,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,partners,ORGANIZATION,,0.0,0.0018,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Islamist,OTHER,,0.0,0.0018,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,colonies,OTHER,,0.0,0.0015,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Takuba,PERSON,,0.0,0.0015,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,number,OTHER,,0.0,0.0013,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,support,OTHER,,0.0,0.0013,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Africa,LOCATION,,0.0,0.0012,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Hungary,LOCATION,,0.1,0.0012,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,Portugal,LOCATION,,0.1,0.0012,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,Romania,LOCATION,,0.1,0.0012,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,Lithuania,LOCATION,,0.1,0.0012,0.1,,pol_007,RT News,political conflict,neutral
art_165,Google,Operation Barkhane,OTHER,,0.0,0.0008,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Burkina Faso,LOCATION,,0.0,0.0008,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Chad,PERSON,,0.0,0.0008,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Mauritania,LOCATION,,0.0,0.0008,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Niger,LOCATION,,0.0,0.0008,0.0,,pol_007,RT News,political conflict,neutral
art_165,Google,Norway,LOCATION,,0.1,0.0005,0.1,,pol_007,RT News,political conflict,neutral
art_165,Azure,Malian government,Organization,0.66,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,France,Location,0.62,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,troops,PersonType,0.91,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Friday,DateTime,0.99,,,,Date,pol_007,RT News,political conflict,neutral
art_165,Azure,Emmanuel Macron,Person,0.96,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Thursday,DateTime,0.99,,,,Date,pol_007,RT News,political conflict,neutral
art_165,Azure,French soldiers,PersonType,0.73,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,coming months,DateTime,0.57,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,government,Skill,0.62,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,French,Location,0.98,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,government,Skill,0.76,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,spokesman,PersonType,0.81,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Colonel,PersonType,0.91,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Abdoulaye Maiga,Person,1.0,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Friday,DateTime,1.0,,,,Date,pol_007,RT News,political conflict,neutral
art_165,Azure,Maiga,Person,0.68,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,withdrawal,Event,0.55,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,two,Quantity,0.8,,,,Number,pol_007,RT News,political conflict,neutral
art_165,Azure,Macron,Person,1.0,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,French troops,PersonType,0.76,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Thursday,DateTime,1.0,,,,Date,pol_007,RT News,political conflict,neutral
art_165,Azure,decade,DateTime,0.9,,,,Duration,pol_007,RT News,political conflict,neutral
art_165,Azure,military operation,Skill,0.73,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,militarily,Skill,0.95,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,authorities,PersonType,0.53,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Malian,Location,0.95,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,junta,Organization,0.59,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,January,DateTime,1.0,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,France,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,0.97,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,leaders,PersonType,0.89,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Paris,Location,0.64,,,,City,pol_007,RT News,political conflict,neutral
art_165,Azure,Bamako,Location,0.99,,,,City,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,Geographical,pol_007,RT News,political conflict,neutral
art_165,Azure,two,Quantity,0.8,,,,Number,pol_007,RT News,political conflict,neutral
art_165,Azure,coups,Event,0.86,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,two years,DateTime,0.91,,,,Duration,pol_007,RT News,political conflict,neutral
art_165,Azure,election,Event,0.81,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,this February,DateTime,0.94,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,late January,DateTime,0.99,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,Geographical,pol_007,RT News,political conflict,neutral
art_165,Azure,French,PersonType,0.84,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,ambassador,PersonType,0.62,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,French troops,PersonType,0.68,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Operation Barkhane,Event,0.96,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,"2014,",DateTime,1.0,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,five,Quantity,0.8,,,,Number,pol_007,RT News,political conflict,neutral
art_165,Azure,Sahel,Location,0.99,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Burkina Faso,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Chad,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,Geographical,pol_007,RT News,political conflict,neutral
art_165,Azure,Mauritania,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Niger,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Islamist,PersonType,0.57,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Macron,Person,0.99,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,July 2021,DateTime,1.0,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,the first quarter of 2022,DateTime,0.99,,,,DateRange,pol_007,RT News,political conflict,neutral
art_165,Azure,France,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,recently,DateTime,0.99,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Islamist,PersonType,0.69,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,insurgents,PersonType,0.5,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Sahel,Location,0.93,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Africa,Location,1.0,,,,Continent,pol_007,RT News,political conflict,neutral
art_165,Azure,Takuba,Organization,0.98,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Norway,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Hungary,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Portugal,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Romania,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Lithuania,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,troops,PersonType,0.84,,,,,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,CountryRegion,pol_007,RT News,political conflict,neutral
art_165,Azure,Mali,Location,1.0,,,,Geographical,pol_007,RT News,political conflict,neutral
art_165,Azure,this year,DateTime,1.0,,,,DateRange,pol_007,RT News,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.5222,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,European allies,TITLE,0.6921,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.5956,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,French,OTHER,0.9456,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,President,PERSON,0.9329,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Emmanuel Macron,PERSON,0.8911,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,almost decade-long,QUANTITY,0.6129,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9892,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,European,OTHER,0.9614,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.8002,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,nearly 10 years,QUANTITY,0.9394,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9842,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,African,OTHER,0.9866,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,European,OTHER,0.9789,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Thursday,DATE,0.9984,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9823,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,3 items,QUANTITY,0.9952,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,1,QUANTITY,0.4176,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,3French FM,ORGANIZATION,0.754,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Russian,OTHER,0.9715,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.8527,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,2,QUANTITY,0.4581,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,3Mali,ORGANIZATION,0.6623,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9326,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,3,OTHER,0.4495,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,3Tensions,TITLE,0.431,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,ORGANIZATION,0.8595,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.947,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,both,QUANTITY,0.9811,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9791,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Barkhane force,ORGANIZATION,0.7996,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Sahel,LOCATION,0.6692,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Takuba European force,ORGANIZATION,0.7262,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Paris,ORGANIZATION,0.9834,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9896,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Malian,LOCATION,0.5998,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,French,OTHER,0.8574,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,President,PERSON,0.6975,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Emmanuel Macron,PERSON,0.8297,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9922,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9648,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Gossi,LOCATION,0.9825,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Menaka,LOCATION,0.7566,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Gao,LOCATION,0.922,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9934,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,next,DATE,0.5448,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,four,QUANTITY,0.4345,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,six months,QUANTITY,0.6099,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Macron,PERSON,0.9995,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Thursday,DATE,0.9624,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,ORGANIZATION,0.984,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,European,OTHER,0.9614,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Takuba force,ORGANIZATION,0.9186,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Foreign Minister,PERSON,0.9501,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Abdoulaye Diop,PERSON,0.9849,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Defence Minister,PERSON,0.7225,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Colonel Sadio Camara,PERSON,0.9366,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,European,OTHER,0.9824,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9736,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Bamako,LOCATION,0.9823,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,All partners,QUANTITY,0.8601,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,ORGANIZATION,0.8353,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Diop,PERSON,0.9992,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Delina Goxho,PERSON,0.9997,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Sahel,LOCATION,0.9964,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Al Jazeera,ORGANIZATION,0.9956,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,LOCATION,0.9313,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niamey,LOCATION,0.8729,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,both,QUANTITY,0.9828,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,ORGANIZATION,0.8919,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,ORGANIZATION,0.767,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Barkhane,LOCATION,0.5139,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,both,QUANTITY,0.9535,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Malian,ORGANIZATION,0.8101,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,ORGANIZATION,0.7099,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Olivier Salgado,PERSON,0.9996,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,UN,ORGANIZATION,0.9833,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,MINUSMA,ORGANIZATION,0.6242,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9905,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,AFP,ORGANIZATION,0.9867,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,UN,ORGANIZATION,0.9956,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.8067,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.7266,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,53 soldiers,QUANTITY,0.9932,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Barkhane,ORGANIZATION,0.3944,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,West Africa,LOCATION,0.9981,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,48 of them,QUANTITY,0.8204,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9974,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9867,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9965,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,2013,DATE,0.9985,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Gulf of Guinea,LOCATION,0.9943,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.9885,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,LOCATION,0.8884,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Sahel,LOCATION,0.9967,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,LOCATION,0.9964,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Gulf of Guinea,LOCATION,0.9958,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,June 2022,DATE,0.999,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Macron,PERSON,0.9994,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,April,DATE,0.9631,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Macron,PERSON,0.9995,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Russia,ORGANIZATION,0.9631,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Ukraine,LOCATION,0.5309,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,French,OTHER,0.6161,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Macron,PERSON,0.9994,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,US,ORGANIZATION,0.8027,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Afghanistan,LOCATION,0.9785,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,last year,DATE,0.9966,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Macron,PERSON,0.9988,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Wednesday,DATE,0.9992,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,France,ORGANIZATION,0.9086,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Sahel region,LOCATION,0.7819,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Chad,LOCATION,0.5553,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mauritania,LOCATION,0.89,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Niger,LOCATION,0.9453,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Mali,LOCATION,0.986,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Burkina Faso,LOCATION,0.9752,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,"25,000 foreign troops",QUANTITY,0.9957,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,AWS,Sahel,LOCATION,0.9982,,,,,pol_007,Al Jazeera,political conflict,neutral
art_166,Google,Mali,LOCATION,,0.0,0.1388,2.5,,pol_007,Al Jazeera,political conflict,neutral
art_166,Google,Emmanuel Macron,PERSON,,0.0,0.1357,1.3,,pol_007,Al Jazeera,political conflict,neutral
art_166,Google,France,LOCATION,,0.0,0.0594,1.6,,pol_007,Al Jazeera,political conflict,neutral
art_166,Google,military deployment,EVENT,,-0.2,0.0533,0.2,,pol_007,Al Jazeera,political conflict,neutral
art_166,Google,Sahel,LOCATION,,0.0,0.0318,0.0,,pol_007,Al Jazeera,political conflict,neutral
